"","regulator","regulatees","mean_edge_weight"
"31400","NEUROD1","CXCL2",0.199073436894167
"31401","NEUROD1","CXCL3",0.197915409046582
"31402","NEUROD1","CXCL5",0.228166554349041
"31403","NEUROD1","CXCL6",0.223097385354834
"31404","NEUROD1","CXCL8",0.255267059969089
"31405","NEUROD1","IFNA2",0.162355385027212
"31406","NEUROD1","IFNAR1",0.281279782597666
"31407","NEUROD1","IFNAR2",0.240137172903344
"31408","NEUROD1","IFNB1",0.180141778152014
"31409","NEUROD1","IFNG",0.260210357447534
"31410","NEUROD1","IFNG-AS1",0.216027765566244
"31411","NEUROD1","IFNGR1",0.23871674364731
"31412","NEUROD1","IFNGR2",0.248324495892978
"31413","NEUROD1","IFNL2",0.166533755345657
"31414","NEUROD1","IFNL3",0.184392236204347
"31415","NEUROD1","IFNLR1",0.246246933039154
"31416","NEUROD1","IFNW1",0.181969772310362
"31417","NEUROD1","IL10",0.161506131832716
"31418","NEUROD1","IL10RA",0.239614007476261
"31419","NEUROD1","IL10RB",0.201490491996468
"31420","NEUROD1","IL10RB-DT",0.239046400564423
"31421","NEUROD1","IL11",0.22769830901753
"31422","NEUROD1","IL11RA",0.206797183157205
"31423","NEUROD1","IL12A",0.213682068787122
"31424","NEUROD1","IL12A-AS1",0.211783384842869
"31425","NEUROD1","IL12B",0.189744712645059
"31426","NEUROD1","IL12RB1",0.249622117952849
"31427","NEUROD1","IL12RB2",0.17911544196163
"31428","NEUROD1","IL13",0.214090780028794
"31429","NEUROD1","IL13RA1",0.292600163135041
"31430","NEUROD1","IL13RA2",0.232878987316795
"31431","NEUROD1","IL15",0.273816948225216
"31432","NEUROD1","IL15RA",0.272909776116593
"31433","NEUROD1","IL16",0.270454541097048
"31434","NEUROD1","IL17A",0.217966290837819
"31435","NEUROD1","IL17B",0.219067491249386
"31436","NEUROD1","IL17C",0.20130298538812
"31437","NEUROD1","IL17D",0.186733078724855
"31438","NEUROD1","IL17RA",0.235057167072662
"31439","NEUROD1","IL17RB",0.194326106882316
"31440","NEUROD1","IL17RC",0.392121811418055
"31441","NEUROD1","IL17RD",0.182647943181774
"31442","NEUROD1","IL17RE",0.272471644338699
"31443","NEUROD1","IL17REL",0.329279070311632
"31444","NEUROD1","IL18",0.245389503129161
"31445","NEUROD1","IL18BP",0.193615142919314
"31446","NEUROD1","IL18R1",0.245076801649771
"31447","NEUROD1","IL18RAP",0.170508006892281
"31448","NEUROD1","IL19",0.218559740996019
"31449","NEUROD1","IL1A",0.247231168036149
"31450","NEUROD1","IL1B",0.274408454140155
"31451","NEUROD1","IL1R1",0.248166269931644
"31452","NEUROD1","IL1R2",0.20250131959495
"31453","NEUROD1","IL1RAP",0.212220555434084
"31454","NEUROD1","IL1RAPL1",0.234702608680291
"31455","NEUROD1","IL1RL2",0.247914371412534
"31456","NEUROD1","IL1RN",0.218097200213039
"31457","NEUROD1","IL2",0.316977836933052
"31458","NEUROD1","IL20",0.218321857212795
"31459","NEUROD1","IL20RA",0.247901111613735
"31460","NEUROD1","IL20RB",0.265558026947792
"31461","NEUROD1","IL20RB-AS1",0.15452088532578
"31462","NEUROD1","IL21",0.370783612639905
"31463","NEUROD1","IL21-AS1",0.334607304999448
"31464","NEUROD1","IL21R",0.304622007267515
"31465","NEUROD1","IL21R-AS1",0.174337685888882
"31466","NEUROD1","IL22",0.369264106737467
"31467","NEUROD1","IL22RA1",0.183575597409321
"31468","NEUROD1","IL23A",0.232864423836096
"31469","NEUROD1","IL23R",0.155484367355044
"31470","NEUROD1","IL24",0.0905123253757541
"31471","NEUROD1","IL26",0.251765215237334
"31472","NEUROD1","IL27",0.186233931374335
"31473","NEUROD1","IL27RA",0.204876443612195
"31474","NEUROD1","IL2RA",0.188602789804937
"31475","NEUROD1","IL2RB",0.192738630990917
"31476","NEUROD1","IL2RG",0.182287578248953
"31477","NEUROD1","IL31RA",0.15358850133197
"31478","NEUROD1","IL32",0.189900217499793
"31479","NEUROD1","IL33",0.107121514931926
"31480","NEUROD1","IL34",0.195423802184683
"31481","NEUROD1","IL37",0.141082363091809
"31482","NEUROD1","IL3RA",0.292035630807153
"31483","NEUROD1","IL4",0.172533219189754
"31484","NEUROD1","IL4I1",0.346012967204595
"31485","NEUROD1","IL4R",0.230596547695649
"31486","NEUROD1","IL5",0.23093255842905
"31487","NEUROD1","IL5RA",0.187940325465644
"31488","NEUROD1","IL6",0.213465564348849
"31489","NEUROD1","IL6R",0.203182128657181
"31490","NEUROD1","IL6R-AS1",0.147573135956906
"31491","NEUROD1","IL6ST",0.210407306259818
"31492","NEUROD1","IL7",0.203347122575233
"31493","NEUROD1","IL7R",0.24166640378804
"31494","NEUROD1","IL9",0.176807002934806
"31495","NEUROD1","IL9R",0.213378457311644
"31496","NEUROD1","IMMP1L",0.197260938020722
"31497","NEUROD1","IMMP2L",0.218577011440967
"31498","NEUROD1","MMP11",0.341808443440454
"31499","NEUROD1","MMP14",0.207688752329046
"31500","NEUROD1","MMP15",0.191890166377091
"31501","NEUROD1","MMP16",0.180936920530055
"31502","NEUROD1","MMP17",0.214914860578856
"31503","NEUROD1","MMP19",0.374402586087968
"31504","NEUROD1","MMP2-AS1",0.218607425077208
"31505","NEUROD1","MMP23B",0.270802489002975
"31506","NEUROD1","MMP24",0.222142445309771
"31507","NEUROD1","MMP24OS",0.240580151676104
"31508","NEUROD1","MMP25",0.266622398579239
"31509","NEUROD1","MMP25-AS1",0.211374162799838
"31510","NEUROD1","MMP27",0.213600890005139
"31511","NEUROD1","MMP28",0.408282964542594
"31512","NEUROD1","MMP7",0.318630115622422
"31513","NEUROD1","MMP8",0.213600890005139
"31514","NEUROD1","MMP9",0.249488112756949
"31515","NEUROD1","NOTCH1",0.193269672987195
"31516","NEUROD1","NOTCH2",0.173540519397173
"31517","NEUROD1","NOTCH3",0.221955317580731
"31518","NEUROD1","NOTCH4",0.178909734521982
"31519","NEUROD1","PDGFA",0.266127872671226
"31520","NEUROD1","PDGFB",0.34013301017705
"31521","NEUROD1","PDGFC",0.175922580850855
"31522","NEUROD1","PDGFD",0.18630749788481
"31523","NEUROD1","PDGFRA",0.256022559347476
"31524","NEUROD1","PDGFRB",0.231364434345949
"31525","NEUROD1","PDGFRL",0.245114677761956
"31526","NEUROD1","TGFA",0.243253322809115
"31527","NEUROD1","TGFB1",0.181248239807335
"31528","NEUROD1","TGFB1I1",0.269486662632541
"31529","NEUROD1","TGFB2",0.210948310544345
"31530","NEUROD1","TGFB2-AS1",0.20179606979086
"31531","NEUROD1","TGFB3",0.263739623107298
"31532","NEUROD1","TGFBI",0.227161751308997
"31533","NEUROD1","TGFBR1",0.295979784185026
"31534","NEUROD1","TGFBR2",0.27253219967396
"31535","NEUROD1","TGFBR3",0.330121202737912
"31536","NEUROD1","TGFBR3L",0.324694396639802
"31537","NEUROD1","TGFBRAP1",0.208940097090411
"31538","NEUROD1","TNF",0.256043068157108
"31539","NEUROD1","TNFAIP1",0.227531778429751
"31540","NEUROD1","TNFAIP2",0.195557090641694
"31541","NEUROD1","TNFAIP3",0.237706212814402
"31542","NEUROD1","TNFAIP8",0.311305751994024
"31543","NEUROD1","TNFAIP8L1",0.212874817686077
"31544","NEUROD1","TNFAIP8L2",0.200879387974169
"31545","NEUROD1","TNFAIP8L3",0.206897422977444
"31546","NEUROD1","TNFRSF10A",0.188373509258321
"31547","NEUROD1","TNFRSF10B",0.187675702654864
"31548","NEUROD1","TNFRSF10C",0.19143764444842
"31549","NEUROD1","TNFRSF10D",0.193964967309037
"31550","NEUROD1","TNFRSF11A",0.232829781119485
"31551","NEUROD1","TNFRSF11B",0.331736030629572
"31552","NEUROD1","TNFRSF12A",0.239411554557612
"31553","NEUROD1","TNFRSF13C",0.245532560403595
"31554","NEUROD1","TNFRSF14",0.284826749326587
"31555","NEUROD1","TNFRSF14-AS1",0.284826749326587
"31556","NEUROD1","TNFRSF18",0.212535751879527
"31557","NEUROD1","TNFRSF19",0.208048311939983
"31558","NEUROD1","TNFRSF1A",0.221587892421799
"31559","NEUROD1","TNFRSF1B",0.190330733788716
"31560","NEUROD1","TNFRSF21",0.219292942395197
"31561","NEUROD1","TNFRSF25",0.226825148279461
"31562","NEUROD1","TNFRSF4",0.199533825129057
"31563","NEUROD1","TNFRSF8",0.29323712177707
"31564","NEUROD1","TNFSF10",0.22035255558161
"31565","NEUROD1","TNFSF11",0.214612093049404
"31566","NEUROD1","TNFSF12",0.243066204687499
"31567","NEUROD1","TNFSF12-TNFSF13",0.272081790472016
"31568","NEUROD1","TNFSF13",0.201990098766877
"31569","NEUROD1","TNFSF13B",0.190817884213628
"31570","NEUROD1","TNFSF14",0.208243180519481
"31571","NEUROD1","TNFSF15",0.214487531884528
"31572","NEUROD1","TNFSF18",0.318848876777578
"31573","NEUROD1","TNFSF4",0.267486380109939
"31574","NEUROD1","TNFSF8",0.234630249162301
"31575","NEUROD1","TNFSF9",0.203679498810902
"31576","NEUROD1","XCL1",0.193800795024407
"31577","NEUROD1","XCL2",0.18123992633317
"31578","NEUROD2","ADAMTS1",0.185197691347275
"31579","NEUROD2","ADAMTS13",0.287669401087089
"31580","NEUROD2","ADAMTS15",0.132252056050138
"31581","NEUROD2","ADAMTS17",0.169847014248792
"31582","NEUROD2","ADAMTS18",0.179858484267612
"31583","NEUROD2","ADAMTS2",0.139067354522743
"31584","NEUROD2","ADAMTS3",0.132393428887398
"31585","NEUROD2","ADAMTS8",0.156091753458563
"31586","NEUROD2","ADAMTSL1",0.172898682170749
"31587","NEUROD2","ADAMTSL2",0.175983611840221
"31588","NEUROD2","ADAMTSL3",0.198282309575701
"31589","NEUROD2","CCL1",0.315809012294699
"31590","NEUROD2","CCL20",0.231836591314791
"31591","NEUROD2","CCL24",0.211598884410093
"31592","NEUROD2","CCL26",0.209259560951944
"31593","NEUROD2","CCL5",0.247580454119367
"31594","NEUROD2","CCL7",0.189414854721538
"31595","NEUROD2","CSF2RA",0.175930868140887
"31596","NEUROD2","CSF3",0.290810244464283
"31597","NEUROD2","CXCL10",0.171384481553442
"31598","NEUROD2","CXCL12",0.15921897146847
"31599","NEUROD2","CXCL14",0.224517658022551
"31600","NEUROD2","CXCL6",0.20219871092169
"31601","NEUROD2","CXCL8",0.20219871092169
"31602","NEUROD2","IFNAR1",0.154865243414338
"31603","NEUROD2","IFNAR2",0.200758373310263
"31604","NEUROD2","IFNG",0.18108613552942
"31605","NEUROD2","IFNG-AS1",0.18108613552942
"31606","NEUROD2","IFNGR1",0.19082732343182
"31607","NEUROD2","IFNLR1",0.112790730747729
"31608","NEUROD2","IFNW1",0.182406597496669
"31609","NEUROD2","IL10",0.316166300320231
"31610","NEUROD2","IL10RA",0.191374936354548
"31611","NEUROD2","IL10RB",0.218043572574945
"31612","NEUROD2","IL10RB-DT",0.178780741774106
"31613","NEUROD2","IL12A",0.172086572315115
"31614","NEUROD2","IL12A-AS1",0.154055484521366
"31615","NEUROD2","IL12B",0.102945892289001
"31616","NEUROD2","IL12RB1",0.314598404553316
"31617","NEUROD2","IL15",0.24558056800468
"31618","NEUROD2","IL16",0.201251778050699
"31619","NEUROD2","IL17D",0.15022098465431
"31620","NEUROD2","IL17RA",0.177975716094812
"31621","NEUROD2","IL17RB",0.167744554727835
"31622","NEUROD2","IL17RD",0.162357493503056
"31623","NEUROD2","IL18R1",0.174724612332544
"31624","NEUROD2","IL18RAP",0.168127377172143
"31625","NEUROD2","IL19",0.280965165847912
"31626","NEUROD2","IL1A",0.190137335917606
"31627","NEUROD2","IL1B",0.191550839718151
"31628","NEUROD2","IL1R1",0.229635286828867
"31629","NEUROD2","IL1R2",0.186882398745525
"31630","NEUROD2","IL1RAP",0.18233016948636
"31631","NEUROD2","IL1RL2",0.229635286828867
"31632","NEUROD2","IL1RN",0.273318414413782
"31633","NEUROD2","IL2",0.181892535508353
"31634","NEUROD2","IL20",0.325601954163014
"31635","NEUROD2","IL20RA",0.181546050959328
"31636","NEUROD2","IL20RB-AS1",0.138436559493494
"31637","NEUROD2","IL21R",0.167081156760594
"31638","NEUROD2","IL21R-AS1",0.0984784585820418
"31639","NEUROD2","IL24",0.224100871476559
"31640","NEUROD2","IL27RA",0.1475710559171
"31641","NEUROD2","IL2RB",0.172934399211784
"31642","NEUROD2","IL31RA",0.16900107590425
"31643","NEUROD2","IL36A",0.191025000950701
"31644","NEUROD2","IL36G",0.203514874270545
"31645","NEUROD2","IL37",0.192810450046549
"31646","NEUROD2","IL3RA",0.162210405981205
"31647","NEUROD2","IL4R",0.138273905769356
"31648","NEUROD2","IL6R",0.197518024946913
"31649","NEUROD2","IL6R-AS1",0.179721629460782
"31650","NEUROD2","IL6ST",0.14726253002212
"31651","NEUROD2","IL7R",0.257023172386743
"31652","NEUROD2","IL9",0.192746387057488
"31653","NEUROD2","IMMP1L",0.176887407091773
"31654","NEUROD2","IMMP2L",0.190048048156341
"31655","NEUROD2","MMP1",0.108799941155642
"31656","NEUROD2","MMP15",0.525779672946058
"31657","NEUROD2","MMP2-AS1",0.160093505677166
"31658","NEUROD2","MMP24",0.19578012276493
"31659","NEUROD2","MMP24OS",0.19578012276493
"31660","NEUROD2","MMP27",0.196976971998646
"31661","NEUROD2","MMP8",0.306803227620195
"31662","NEUROD2","NOTCH2",0.186267461051026
"31663","NEUROD2","PDGFA",0.143353853474798
"31664","NEUROD2","PDGFB",0.181691722680828
"31665","NEUROD2","PDGFD",0.273005703241247
"31666","NEUROD2","PDGFRA",0.181665344533994
"31667","NEUROD2","PDGFRB",0.180612140256373
"31668","NEUROD2","PDGFRL",0.145744474620511
"31669","NEUROD2","TGFA",0.245257848417101
"31670","NEUROD2","TGFB1I1",0.186042938017221
"31671","NEUROD2","TGFB2-AS1",0.161510333679171
"31672","NEUROD2","TGFB3",0.159853975845075
"31673","NEUROD2","TGFBI",0.215415675699243
"31674","NEUROD2","TGFBR1",0.238688221669411
"31675","NEUROD2","TGFBR2",0.196345134389834
"31676","NEUROD2","TGFBR3",0.180676265065098
"31677","NEUROD2","TGFBRAP1",0.159967561242636
"31678","NEUROD2","TNFAIP8",0.333314849248459
"31679","NEUROD2","TNFRSF13B",0.174438193851243
"31680","NEUROD2","TNFRSF13C",0.172219134799036
"31681","NEUROD2","TNFRSF14-AS1",0.169001847530253
"31682","NEUROD2","TNFRSF19",0.187409031538776
"31683","NEUROD2","TNFRSF1B",0.217521292043345
"31684","NEUROD2","TNFRSF21",0.170261278662843
"31685","NEUROD2","TNFSF10",0.210398512130173
"31686","NEUROD2","TNFSF11",0.130722056781505
"31687","NEUROD2","TNFSF13B",0.249766391648359
"31688","NEUROD2","TNFSF14",0.169836400427624
"31689","NEUROD2","TNFSF15",0.23
"31690","NEUROD2","TNFSF18",0.204939015317341
"31691","NEUROD2","TNFSF4",0.334016493481074
"31692","NEUROD2","TNFSF8",0.218339460329129
"31693","NEUROD2","XCL1",0.157099329575229
"31694","NEUROD4","ADAMTS1",0.191640869681422
"31695","NEUROD4","ADAMTS17",0.178653213529123
"31696","NEUROD4","ADAMTS2",0.127332435481018
"31697","NEUROD4","ADAMTS6",0.192818776965306
"31698","NEUROD4","ADAMTS7",0.119030994110683
"31699","NEUROD4","CCL20",0.194521814640448
"31700","NEUROD4","CCL26",0.235093038958404
"31701","NEUROD4","CCL3",0.223997419982256
"31702","NEUROD4","CCL5",0.183297168678905
"31703","NEUROD4","CSF2RA",0.194496946591003
"31704","NEUROD4","CSF3",0.224961108235785
"31705","NEUROD4","CXCL12",0.199688847473745
"31706","NEUROD4","CXCL14",0.255947114949965
"31707","NEUROD4","CXCL3",0.208667544293158
"31708","NEUROD4","IFNAR1",0.194760954550746
"31709","NEUROD4","IFNAR2",0.193138534676923
"31710","NEUROD4","IFNG",0.21946881825285
"31711","NEUROD4","IFNG-AS1",0.217427242231151
"31712","NEUROD4","IFNGR1",0.176339034217437
"31713","NEUROD4","IL10",0.23932765652874
"31714","NEUROD4","IL10RA",0.205498997310842
"31715","NEUROD4","IL10RB",0.197971214992595
"31716","NEUROD4","IL10RB-DT",0.194760954550746
"31717","NEUROD4","IL12A",0.189763180045433
"31718","NEUROD4","IL12RB1",0.22838197452892
"31719","NEUROD4","IL12RB2",0.217639309232374
"31720","NEUROD4","IL15",0.177874152022314
"31721","NEUROD4","IL15RA",0.160894139511785
"31722","NEUROD4","IL16",0.197945834016279
"31723","NEUROD4","IL17A",0.208566535218528
"31724","NEUROD4","IL17D",0.148547160995445
"31725","NEUROD4","IL17RC",0.15433598348049
"31726","NEUROD4","IL17RD",0.122584417807853
"31727","NEUROD4","IL18R1",0.177071673706587
"31728","NEUROD4","IL19",0.238168538507543
"31729","NEUROD4","IL1A",0.193369812555609
"31730","NEUROD4","IL1R1",0.215705870271373
"31731","NEUROD4","IL1R2",0.188764528531128
"31732","NEUROD4","IL1RAP",0.161932719778875
"31733","NEUROD4","IL1RL2",0.19418803034713
"31734","NEUROD4","IL2",0.18550686845472
"31735","NEUROD4","IL20",0.238051702828132
"31736","NEUROD4","IL20RB",0.27619460452094
"31737","NEUROD4","IL20RB-AS1",0.26404259420763
"31738","NEUROD4","IL24",0.183068155901092
"31739","NEUROD4","IL2RB",0.176785425281408
"31740","NEUROD4","IL3RA",0.177725113833172
"31741","NEUROD4","IL5RA",0.213481319445263
"31742","NEUROD4","IL6",0.149098886556993
"31743","NEUROD4","IL6ST",0.147952798575918
"31744","NEUROD4","IL7R",0.174785470113118
"31745","NEUROD4","IMMP1L",0.211331820312068
"31746","NEUROD4","IMMP2L",0.172771724471546
"31747","NEUROD4","MMP1",0.144703512942699
"31748","NEUROD4","MMP15",0.185255307302436
"31749","NEUROD4","MMP2",0.222928235595961
"31750","NEUROD4","MMP2-AS1",0.201535067629115
"31751","NEUROD4","MMP8",0.193204448961845
"31752","NEUROD4","NOTCH2",0.167838468146111
"31753","NEUROD4","NOTCH3",0.232571685868522
"31754","NEUROD4","PDGFB",0.197286482767755
"31755","NEUROD4","PDGFRB",0.175308737018086
"31756","NEUROD4","TGFA",0.167650275612068
"31757","NEUROD4","TGFB2-AS1",0.153690400581458
"31758","NEUROD4","TGFB3",0.135887460859457
"31759","NEUROD4","TGFBI",0.256700471597618
"31760","NEUROD4","TGFBR1",0.169662365893274
"31761","NEUROD4","TGFBR2",0.201457705866952
"31762","NEUROD4","TGFBR3",0.163986559416867
"31763","NEUROD4","TGFBR3L",0.183368391578059
"31764","NEUROD4","TNFAIP3",0.172823357652066
"31765","NEUROD4","TNFAIP8",0.190470222835649
"31766","NEUROD4","TNFRSF10C",0.191969511222546
"31767","NEUROD4","TNFRSF10D",0.147822189608482
"31768","NEUROD4","TNFRSF13B",0.196723155728867
"31769","NEUROD4","TNFRSF17",0.190252683212197
"31770","NEUROD4","TNFRSF19",0.230567837050229
"31771","NEUROD4","TNFRSF21",0.228893195092564
"31772","NEUROD4","TNFSF10",0.19785607682609
"31773","NEUROD4","TNFSF11",0.0884538835844705
"31774","NEUROD4","TNFSF13B",0.288266490538573
"31775","NEUROD4","TNFSF15",0.208389483676079
"31776","NEUROD4","TNFSF4",0.173513087240544
"31777","NEUROD4","TNFSF8",0.24218004738954
"31778","NEUROD4","XCL1",0.187751627386663
"31779","NEUROD4","XCL2",0.188760402693497
"31780","NEUROG2","ADAMTS1",0.186641811253808
"31781","NEUROG2","ADAMTS12",0.159790794209829
"31782","NEUROG2","ADAMTS13",0.161767212765914
"31783","NEUROG2","ADAMTS15",0.195123360010494
"31784","NEUROG2","ADAMTS17",0.14991519019111
"31785","NEUROG2","ADAMTS2",0.145221903245645
"31786","NEUROG2","ADAMTS3",0.165091372259914
"31787","NEUROG2","ADAMTS5",0.126269281110748
"31788","NEUROG2","ADAMTS6",0.127734706926186
"31789","NEUROG2","ADAMTS7",0.13452535902702
"31790","NEUROG2","ADAMTS8",0.194334869714613
"31791","NEUROG2","ADAMTSL1",0.174830570982975
"31792","NEUROG2","CCL1",0.213725951089056
"31793","NEUROG2","CCL16",0.16806667297329
"31794","NEUROG2","CCL20",0.178980250930618
"31795","NEUROG2","CCL24",0.16052396847654
"31796","NEUROG2","CCL25",0.1912904007216
"31797","NEUROG2","CCL26",0.16052396847654
"31798","NEUROG2","CCL5",0.261907645160103
"31799","NEUROG2","CCL7",0.212555140073257
"31800","NEUROG2","CSF1",0.184701412920793
"31801","NEUROG2","CXCL1",0.168895825066066
"31802","NEUROG2","CXCL12",0.147384111388899
"31803","NEUROG2","CXCL14",0.208245925607521
"31804","NEUROG2","IFNAR1",0.176762580672666
"31805","NEUROG2","IFNAR2",0.177416461154274
"31806","NEUROG2","IFNG",0.1834432239624
"31807","NEUROG2","IFNG-AS1",0.17645621577884
"31808","NEUROG2","IFNGR1",0.183617727548849
"31809","NEUROG2","IFNL2",0.18641195740912
"31810","NEUROG2","IFNL3",0.185289927630968
"31811","NEUROG2","IL10",0.244083660159948
"31812","NEUROG2","IL10RA",0.178299046960067
"31813","NEUROG2","IL10RB",0.202917799936962
"31814","NEUROG2","IL11RA",0.17275308162813
"31815","NEUROG2","IL12A",0.166786448713467
"31816","NEUROG2","IL12A-AS1",0.166786448713467
"31817","NEUROG2","IL12RB1",0.242873228380374
"31818","NEUROG2","IL12RB2",0.145331346207784
"31819","NEUROG2","IL13RA1",0.218030057510249
"31820","NEUROG2","IL13RA2",0.189800412783246
"31821","NEUROG2","IL15",0.170579544141045
"31822","NEUROG2","IL15RA",0.205596474805477
"31823","NEUROG2","IL16",0.18813911861547
"31824","NEUROG2","IL17A",0.183510563060705
"31825","NEUROG2","IL17B",0.177059115286414
"31826","NEUROG2","IL17RA",0.183528533328031
"31827","NEUROG2","IL17RB",0.193068107206291
"31828","NEUROG2","IL17RC",0.185202489950349
"31829","NEUROG2","IL17RD",0.133528618404028
"31830","NEUROG2","IL17RE",0.185202591774521
"31831","NEUROG2","IL18BP",0.198267699705032
"31832","NEUROG2","IL18R1",0.191302660546944
"31833","NEUROG2","IL18RAP",0.180581051805235
"31834","NEUROG2","IL19",0.24174721182345
"31835","NEUROG2","IL1A",0.200805388361795
"31836","NEUROG2","IL1B",0.191311264320551
"31837","NEUROG2","IL1R1",0.202825096894349
"31838","NEUROG2","IL1R2",0.141570579827007
"31839","NEUROG2","IL1RAP",0.200086593034006
"31840","NEUROG2","IL1RL2",0.192589082421372
"31841","NEUROG2","IL1RN",0.186060035495564
"31842","NEUROG2","IL2",0.191153621572861
"31843","NEUROG2","IL20",0.239646873308902
"31844","NEUROG2","IL21",0.188653693890731
"31845","NEUROG2","IL21-AS1",0.187519725341865
"31846","NEUROG2","IL21R",0.178711339013826
"31847","NEUROG2","IL24",0.233872523151726
"31848","NEUROG2","IL27",0.18279869642838
"31849","NEUROG2","IL27RA",0.175413911480135
"31850","NEUROG2","IL2RA",0.20797514027145
"31851","NEUROG2","IL2RB",0.187538693750887
"31852","NEUROG2","IL34",0.155707763924621
"31853","NEUROG2","IL3RA",0.163283247999229
"31854","NEUROG2","IL5RA",0.197656887010477
"31855","NEUROG2","IL7R",0.179418286973934
"31856","NEUROG2","IL9R",0.145506151206817
"31857","NEUROG2","IMMP1L",0.17468051121728
"31858","NEUROG2","IMMP2L",0.175722555341008
"31859","NEUROG2","MMP1",0.0867416878693678
"31860","NEUROG2","MMP15",0.19461306802741
"31861","NEUROG2","MMP17",0.145218076596637
"31862","NEUROG2","MMP19",0.183013661751805
"31863","NEUROG2","MMP2-AS1",0.172336311515002
"31864","NEUROG2","MMP24OS",0.144427650964199
"31865","NEUROG2","MMP27",0.210237763989338
"31866","NEUROG2","MMP8",0.186502696064828
"31867","NEUROG2","PDGFA",0.155200447453957
"31868","NEUROG2","PDGFB",0.165975409518143
"31869","NEUROG2","PDGFC",0.0930649308026063
"31870","NEUROG2","PDGFD",0.167497857879699
"31871","NEUROG2","PDGFRL",0.17688219851833
"31872","NEUROG2","TGFA",0.176426641644256
"31873","NEUROG2","TGFB2-AS1",0.155413606532609
"31874","NEUROG2","TGFB3",0.19272284751031
"31875","NEUROG2","TGFBI",0.193157029862674
"31876","NEUROG2","TGFBR1",0.187909420916338
"31877","NEUROG2","TGFBR2",0.190994757180833
"31878","NEUROG2","TGFBR3",0.178599494475565
"31879","NEUROG2","TGFBR3L",0.191272806696545
"31880","NEUROG2","TGFBRAP1",0.184586961281288
"31881","NEUROG2","TNFAIP1",0.199108198693384
"31882","NEUROG2","TNFAIP3",0.15495101070806
"31883","NEUROG2","TNFAIP8",0.213280444822823
"31884","NEUROG2","TNFAIP8L1",0.184635007794869
"31885","NEUROG2","TNFRSF10C",0.202193832017085
"31886","NEUROG2","TNFRSF10D",0.204183217165188
"31887","NEUROG2","TNFRSF11A",0.136959577681545
"31888","NEUROG2","TNFRSF17",0.190777519197494
"31889","NEUROG2","TNFRSF19",0.184448160886408
"31890","NEUROG2","TNFRSF21",0.227552776477723
"31891","NEUROG2","TNFRSF4",0.181132162883684
"31892","NEUROG2","TNFSF10",0.153568645017837
"31893","NEUROG2","TNFSF12",0.151567767749361
"31894","NEUROG2","TNFSF13B",0.196789991921673
"31895","NEUROG2","TNFSF15",0.19697901468207
"31896","NEUROG2","TNFSF18",0.186279360100289
"31897","NEUROG2","TNFSF4",0.186392387629112
"31898","NEUROG2","TNFSF8",0.195881010435464
"31899","NEUROG3","ADAMTS1",0.183169083500372
"31900","NEUROG3","ADAMTS13",0.184647009021493
"31901","NEUROG3","ADAMTS15",0.136853495914303
"31902","NEUROG3","ADAMTS2",0.135619445448513
"31903","NEUROG3","ADAMTS3",0.153973279038985
"31904","NEUROG3","ADAMTS6",0.123633286348252
"31905","NEUROG3","ADAMTSL1",0.167220224005828
"31906","NEUROG3","CCL1",0.202709044903231
"31907","NEUROG3","CCL20",0.170994220836316
"31908","NEUROG3","CCL24",0.16052396847654
"31909","NEUROG3","CCL26",0.16052396847654
"31910","NEUROG3","CCL5",0.220220116089007
"31911","NEUROG3","CCL7",0.202727228660873
"31912","NEUROG3","CXCL14",0.186135888937561
"31913","NEUROG3","IFNAR2",0.194370020817503
"31914","NEUROG3","IFNG",0.180006459888919
"31915","NEUROG3","IFNG-AS1",0.172348686095111
"31916","NEUROG3","IFNGR1",0.186276194016101
"31917","NEUROG3","IL10",0.233192740936015
"31918","NEUROG3","IL10RA",0.175960829573059
"31919","NEUROG3","IL10RB",0.194370020817503
"31920","NEUROG3","IL12RB1",0.232036318157817
"31921","NEUROG3","IL12RB2",0.145467764028046
"31922","NEUROG3","IL15",0.164853309169325
"31923","NEUROG3","IL16",0.187392994972089
"31924","NEUROG3","IL17B",0.171373942349303
"31925","NEUROG3","IL17RA",0.183931988309947
"31926","NEUROG3","IL17RB",0.186346127317433
"31927","NEUROG3","IL17RD",0.126645634589549
"31928","NEUROG3","IL18R1",0.173749398019053
"31929","NEUROG3","IL19",0.231081084147482
"31930","NEUROG3","IL1R1",0.202934040013767
"31931","NEUROG3","IL1R2",0.162414287505316
"31932","NEUROG3","IL1RAP",0.196606560729515
"31933","NEUROG3","IL1RL2",0.202934040013767
"31934","NEUROG3","IL2",0.179530793489222
"31935","NEUROG3","IL20",0.231714952879493
"31936","NEUROG3","IL21R",0.178711339013826
"31937","NEUROG3","IL24",0.19516289123653
"31938","NEUROG3","IL27",0.16997936170235
"31939","NEUROG3","IL27RA",0.160054351252279
"31940","NEUROG3","IL2RB",0.177819266991069
"31941","NEUROG3","IL5RA",0.183795574840316
"31942","NEUROG3","IL7R",0.177862418531787
"31943","NEUROG3","IMMP1L",0.182801823499743
"31944","NEUROG3","IMMP2L",0.175722555341008
"31945","NEUROG3","MMP1",0.0867416878693678
"31946","NEUROG3","MMP15",0.179251544971839
"31947","NEUROG3","MMP17",0.12702467061354
"31948","NEUROG3","MMP2-AS1",0.161637984083592
"31949","NEUROG3","MMP27",0.210237763989338
